sRNA	mRNA	Score	Class	OrdinalRank	Program
isar1	sll0042	0.5558	0	1082	sRNARFTarget
isar1	slr0079	0.5558	0	1083	sRNARFTarget
isar1	sll1680	0.55579	0	1084	sRNARFTarget
psrr1	slr1772	0.55578	0	1085	sRNARFTarget
isar1	slr0517	0.55576	0	1086	sRNARFTarget
isar1	slr1410	0.55576	0	1087	sRNARFTarget
isar1	slr1918	0.55574	0	1088	sRNARFTarget
isar1	slr0514	0.5557	0	1089	sRNARFTarget
isar1	sll0376	0.55568	0	1090	sRNARFTarget
isar1	sll0230	0.55567	0	1091	sRNARFTarget
isar1	sll1160	0.55566	0	1092	sRNARFTarget
isar1	slr1819	0.55565	0	1093	sRNARFTarget
isar1	slr1970	0.55564	0	1094	sRNARFTarget
isar1	ssl3712	0.55564	0	1095	sRNARFTarget
isar1	slr1102	0.55563	0	1096	sRNARFTarget
isar1	slr0312	0.55562	0	1097	sRNARFTarget
isar1	slr0439	0.55562	0	1098	sRNARFTarget
psrr1	slr0237	0.55562	0	1099	sRNARFTarget
psrr1	slr1087	0.55562	0	1100	sRNARFTarget
isar1	sll0739	0.5556	0	1101	sRNARFTarget
isar1	slr1968	0.5556	0	1102	sRNARFTarget
isar1	slr1363	0.55558	0	1103	sRNARFTarget
psrr1	slr2130	0.55558	0	1104	sRNARFTarget
isar1	sll0320	0.55557	0	1105	sRNARFTarget
isar1	sll1917	0.55557	0	1106	sRNARFTarget
psrr1	sll1213	0.55557	0	1107	sRNARFTarget
isar1	slr1828	0.55556	0	1108	sRNARFTarget
isar1	slr0073	0.55554	0	1109	sRNARFTarget
isar1	sll0085	0.55552	0	1110	sRNARFTarget
isar1	slr0193	0.55552	0	1111	sRNARFTarget
isar1	sll1784	0.55544	0	1112	sRNARFTarget
isar1	slr1413	0.55541	0	1113	sRNARFTarget
psrr1	sll1942	0.55541	0	1114	sRNARFTarget
isar1	ssr3451	0.5554	1	1115	sRNARFTarget
isar1	slr1176	0.55536	0	1116	sRNARFTarget
isar1	slr0058	0.55535	0	1117	sRNARFTarget
isar1	ssr2781	0.55535	0	1118	sRNARFTarget
isar1	sll1084	0.55532	0	1119	sRNARFTarget
isar1	slr0387	0.5553	0	1120	sRNARFTarget
psrr1	sll1614	0.55528	0	1121	sRNARFTarget
isar1	slr0730	0.55526	0	1122	sRNARFTarget
isar1	slr0147	0.55525	0	1123	sRNARFTarget
isar1	sll1201	0.55523	0	1124	sRNARFTarget
isar1	slr0854	0.55523	0	1125	sRNARFTarget
isar1	sll0625	0.55522	0	1126	sRNARFTarget
psrr1	slr0954	0.55518	0	1127	sRNARFTarget
isar1	sll1671	0.55516	0	1128	sRNARFTarget
isar1	slr0036	0.55513	0	1129	sRNARFTarget
isar1	slr0384	0.55512	0	1130	sRNARFTarget
isar1	slr1415	0.55512	0	1131	sRNARFTarget
isar1	slr1990	0.55512	0	1132	sRNARFTarget
isar1	sll1011	0.55511	0	1133	sRNARFTarget
psrr1	sll0245	0.55511	0	1134	sRNARFTarget
isar1	slr0851	0.55507	0	1135	sRNARFTarget
isar1	sll0912	0.55502	0	1136	sRNARFTarget
isar1	slr1540	0.555	0	1137	sRNARFTarget
isar1	ssl1707	0.55498	0	1138	sRNARFTarget
isar1	sll1499	0.55491	0	1139	sRNARFTarget
isar1	slr0597	0.55491	0	1140	sRNARFTarget
isar1	sll0744	0.5549	0	1141	sRNARFTarget
isar1	slr1234	0.5549	0	1142	sRNARFTarget
isar1	slr0144	0.55489	0	1143	sRNARFTarget
isar1	sll1508	0.55487	0	1144	sRNARFTarget
isar1	slr1549	0.55487	0	1145	sRNARFTarget
isar1	slr0451	0.55486	0	1146	sRNARFTarget
isar1	sll0267	0.55485	0	1147	sRNARFTarget
isar1	slr0976	0.55485	0	1148	sRNARFTarget
isar1	slr0615	0.55484	0	1149	sRNARFTarget
isar1	sll1957	0.55482	0	1150	sRNARFTarget
isar1	slr1563	0.55482	0	1151	sRNARFTarget
isar1	slr1857	0.55482	0	1152	sRNARFTarget
isar1	slr2049	0.55482	0	1153	sRNARFTarget
psrr1	slr1648	0.55482	0	1154	sRNARFTarget
psrr1	slr1472	0.55475	0	1155	sRNARFTarget
isar1	slr1136	0.55474	0	1156	sRNARFTarget
isar1	slr1195	0.55474	0	1157	sRNARFTarget
psrr1	sll0289	0.55474	0	1158	sRNARFTarget
psrr1	sll1461	0.55474	0	1159	sRNARFTarget
isar1	sll0284	0.55473	0	1160	sRNARFTarget
isar1	slr0626	0.55473	0	1161	sRNARFTarget
isar1	slr0786	0.55467	0	1162	sRNARFTarget
psrr1	slr0526	0.55466	0	1163	sRNARFTarget
isar1	sll0135	0.55463	0	1164	sRNARFTarget
isar1	slr0044	0.55463	0	1165	sRNARFTarget
isar1	sll0660	0.55462	0	1166	sRNARFTarget
psrr1	slr1907	0.55462	0	1167	sRNARFTarget
isar1	slr0196	0.55461	0	1168	sRNARFTarget
isar1	slr0019	0.55458	0	1169	sRNARFTarget
isar1	sll0406	0.55457	0	1170	sRNARFTarget
isar1	sll1464	0.55457	0	1171	sRNARFTarget
isar1	sll0160	0.55453	0	1172	sRNARFTarget
psrr1	slr1109	0.55453	0	1173	sRNARFTarget
isar1	sll1495	0.55451	0	1174	sRNARFTarget
isar1	slr0616	0.5545	0	1175	sRNARFTarget
isar1	slr0898	0.55447	0	1176	sRNARFTarget
isar1	slr1078	0.55447	0	1177	sRNARFTarget
isar1	slr0077	0.55446	1	1178	sRNARFTarget
isar1	slr0925	0.55446	0	1179	sRNARFTarget
isar1	slr1533	0.55444	0	1180	sRNARFTarget
isar1	sll0792	0.55442	0	1181	sRNARFTarget
isar1	sll1861	0.5544	0	1182	sRNARFTarget
isar1	slr0822	0.5544	0	1183	sRNARFTarget
isar1	slr0049	0.55437	0	1184	sRNARFTarget
isar1	slr0990	0.55437	0	1185	sRNARFTarget
isar1	slr1550	0.55437	0	1186	sRNARFTarget
isar1	sll0451	0.55435	0	1187	sRNARFTarget
isar1	sll1342	0.55435	0	1188	sRNARFTarget
isar1	sll0175	0.55434	0	1189	sRNARFTarget
psrr1	sll1932	0.55434	0	1190	sRNARFTarget
isar1	sll0226	0.55433	0	1191	sRNARFTarget
isar1	slr2123	0.55433	0	1192	sRNARFTarget
isar1	slr2131	0.55432	0	1193	sRNARFTarget
psrr1	sll0325	0.5543	0	1194	sRNARFTarget
isar1	slr2001	0.55429	0	1195	sRNARFTarget
isar1	sll1435	0.55428	0	1196	sRNARFTarget
isar1	sll0289	0.55427	0	1197	sRNARFTarget
isar1	slr1536	0.55427	0	1198	sRNARFTarget
isar1	sll1106	0.55426	0	1199	sRNARFTarget
isar1	slr0350	0.55424	0	1200	sRNARFTarget
isar1	slr1885	0.55423	0	1201	sRNARFTarget
isar1	ssr2047	0.55421	0	1202	sRNARFTarget
psrr1	slr1218	0.55418	0	1203	sRNARFTarget
isar1	sll1142	0.5541	0	1204	sRNARFTarget
psrr1	slr0719	0.55407	0	1205	sRNARFTarget
isar1	sll0798	0.55406	0	1206	sRNARFTarget
isar1	sll1486	0.55406	0	1207	sRNARFTarget
isar1	slr1451	0.55406	0	1208	sRNARFTarget
isar1	sll0832	0.55403	0	1209	sRNARFTarget
isar1	slr0782	0.55398	0	1210	sRNARFTarget
psrr1	sll1325	0.55398	0	1211	sRNARFTarget
isar1	slr1384	0.55397	0	1212	sRNARFTarget
isar1	sll0992	0.55396	0	1213	sRNARFTarget
isar1	sll0925	0.55394	0	1214	sRNARFTarget
isar1	slr0656	0.55393	0	1215	sRNARFTarget
isar1	slr1660	0.55392	0	1216	sRNARFTarget
isar1	slr0328	0.55391	0	1217	sRNARFTarget
isar1	slr1972	0.55391	0	1218	sRNARFTarget
isar1	ssl3291	0.55391	0	1219	sRNARFTarget
psrr1	sll1579	0.55391	0	1220	sRNARFTarget
isar1	sll0385	0.55389	0	1221	sRNARFTarget
isar1	slr1117	0.55389	0	1222	sRNARFTarget
isar1	sll0174	0.55387	0	1223	sRNARFTarget
isar1	sll1340	0.55387	0	1224	sRNARFTarget
isar1	sll0312	0.55386	0	1225	sRNARFTarget
isar1	slr0611	0.55383	0	1226	sRNARFTarget
psrr1	sll0067	0.55381	0	1227	sRNARFTarget
isar1	slr1165	0.55379	0	1228	sRNARFTarget
psrr1	slr1295	0.55379	0	1229	sRNARFTarget
isar1	slr1365	0.55378	0	1230	sRNARFTarget
isar1	slr0401	0.55377	0	1231	sRNARFTarget
psrr1	slr1710	0.55375	0	1232	sRNARFTarget
isar1	slr0670	0.55373	0	1233	sRNARFTarget
isar1	slr1721	0.55372	0	1234	sRNARFTarget
isar1	sll1749	0.5537	0	1235	sRNARFTarget
isar1	sll1415	0.55368	0	1236	sRNARFTarget
isar1	sll0844	0.55367	0	1237	sRNARFTarget
isar1	slr1594	0.55365	0	1238	sRNARFTarget
psrr1	slr1855	0.55363	0	1239	sRNARFTarget
isar1	sll1730	0.55362	0	1240	sRNARFTarget
isar1	slr0252	0.55356	0	1241	sRNARFTarget
psrr1	slr0143	0.55356	0	1242	sRNARFTarget
psrr1	slr0469	0.55356	0	1243	sRNARFTarget
isar1	slr0040	0.55354	0	1244	sRNARFTarget
isar1	slr0796	0.55353	0	1245	sRNARFTarget
isar1	slr1874	0.55353	0	1246	sRNARFTarget
isar1	sll1366	0.55352	0	1247	sRNARFTarget
isar1	slr1023	0.55351	0	1248	sRNARFTarget
psrr1	ssr3410	0.55351	0	1249	sRNARFTarget
isar1	sll1538	0.55349	0	1250	sRNARFTarget
psrr1	slr1329	0.55348	0	1251	sRNARFTarget
psrr1	slr1122	0.55347	0	1252	sRNARFTarget
isar1	sll1228	0.55345	0	1253	sRNARFTarget
isar1	sll1322	0.55343	0	1254	sRNARFTarget
isar1	sll1716	0.55342	0	1255	sRNARFTarget
isar1	slr2018	0.55342	0	1256	sRNARFTarget
isar1	slr0793	0.55341	0	1257	sRNARFTarget
isar1	sll0789	0.55338	0	1258	sRNARFTarget
isar1	slr0556	0.55338	0	1259	sRNARFTarget
isar1	slr0703	0.55337	0	1260	sRNARFTarget
psrr1	slr0387	0.55337	0	1261	sRNARFTarget
psrr1	slr0014	0.55336	0	1262	sRNARFTarget
isar1	sll0157	0.55334	0	1263	sRNARFTarget
isar1	sll0360	0.55334	0	1264	sRNARFTarget
psrr1	slr0434	0.5533	0	1265	sRNARFTarget
isar1	slr1538	0.55329	0	1266	sRNARFTarget
isar1	sll0148	0.55327	0	1267	sRNARFTarget
isar1	sll1163	0.55326	0	1268	sRNARFTarget
isar1	slr0895	0.55326	0	1269	sRNARFTarget
isar1	slr1269	0.55326	0	1270	sRNARFTarget
isar1	slr1105	0.55323	0	1271	sRNARFTarget
isar1	slr1720	0.55322	0	1272	sRNARFTarget
isar1	slr1207	0.55321	0	1273	sRNARFTarget
psrr1	slr0345	0.55317	0	1274	sRNARFTarget
isar1	sll1232	0.55311	0	1275	sRNARFTarget
isar1	slr1094	0.55311	0	1276	sRNARFTarget
isar1	slr0292	0.5531	0	1277	sRNARFTarget
isar1	slr1608	0.55309	0	1278	sRNARFTarget
isar1	slr1206	0.55306	0	1279	sRNARFTarget
psrr1	slr0793	0.55306	0	1280	sRNARFTarget
isar1	sll1959	0.55302	0	1281	sRNARFTarget
psrr1	sll0420	0.55302	0	1282	sRNARFTarget
isar1	slr0529	0.55301	0	1283	sRNARFTarget
isar1	slr0689	0.55301	0	1284	sRNARFTarget
isar1	slr1350	0.553	0	1285	sRNARFTarget
isar1	sll0901	0.55299	0	1286	sRNARFTarget
isar1	sll0002	0.55298	0	1287	sRNARFTarget
isar1	sll1925	0.55298	0	1288	sRNARFTarget
isar1	sll1297	0.55297	0	1289	sRNARFTarget
psrr1	slr0708	0.55297	0	1290	sRNARFTarget
isar1	sll0163	0.55296	0	1291	sRNARFTarget
isar1	slr1509	0.55292	0	1292	sRNARFTarget
psrr1	sll0413	0.55291	0	1293	sRNARFTarget
isar1	slr1531	0.5529	0	1294	sRNARFTarget
isar1	sll0809	0.55289	0	1295	sRNARFTarget
isar1	slr1295	0.55289	0	1296	sRNARFTarget
isar1	slr1503	0.55287	0	1297	sRNARFTarget
isar1	sll0419	0.55284	0	1298	sRNARFTarget
isar1	sll1039	0.55282	0	1299	sRNARFTarget
psrr1	slr1545	0.55282	0	1300	sRNARFTarget
isar1	sll1226	0.55281	0	1301	sRNARFTarget
isar1	sll1253	0.55281	0	1302	sRNARFTarget
isar1	sll0057	0.55279	0	1303	sRNARFTarget
isar1	sll0938	0.55279	0	1304	sRNARFTarget
isar1	sll1282	0.55278	0	1305	sRNARFTarget
psrr1	slr0845	0.55276	0	1306	sRNARFTarget
psrr1	slr1856	0.55276	0	1307	sRNARFTarget
psrr1	sll1380	0.55274	0	1308	sRNARFTarget
isar1	sll0170	0.55273	0	1309	sRNARFTarget
isar1	sll1598	0.55268	0	1310	sRNARFTarget
isar1	slr1423	0.55268	0	1311	sRNARFTarget
isar1	sll1112	0.55259	0	1312	sRNARFTarget
isar1	sll1786	0.55257	0	1313	sRNARFTarget
isar1	sll0017	0.55256	0	1314	sRNARFTarget
isar1	sll0280	0.55256	0	1315	sRNARFTarget
isar1	slr0966	0.55256	0	1316	sRNARFTarget
isar1	slr0492	0.55253	0	1317	sRNARFTarget
isar1	slr2072	0.55251	0	1318	sRNARFTarget
isar1	sll1883	0.5525	0	1319	sRNARFTarget
isar1	sll1655	0.55248	0	1320	sRNARFTarget
isar1	sll0467	0.55246	0	1321	sRNARFTarget
isar1	slr1238	0.55245	0	1322	sRNARFTarget
psrr1	sll0934	0.55243	0	1323	sRNARFTarget
isar1	slr0806	0.55241	0	1324	sRNARFTarget
isar1	slr1020	0.5524	0	1325	sRNARFTarget
isar1	sll1213	0.55235	0	1326	sRNARFTarget
isar1	slr1248	0.5523	0	1327	sRNARFTarget
psrr1	slr0744	0.5523	0	1328	sRNARFTarget
isar1	ssl1972	0.55227	0	1329	sRNARFTarget
isar1	sll1189	0.55225	0	1330	sRNARFTarget
psrr1	sll0726	0.55225	0	1331	sRNARFTarget
isar1	sll1673	0.55224	0	1332	sRNARFTarget
isar1	slr1646	0.55224	0	1333	sRNARFTarget
isar1	slr1567	0.55221	0	1334	sRNARFTarget
isar1	sll0068	0.5522	0	1335	sRNARFTarget
isar1	sll0711	0.5522	0	1336	sRNARFTarget
isar1	slr0983	0.55219	0	1337	sRNARFTarget
isar1	sll0829	0.55218	0	1338	sRNARFTarget
isar1	sll1461	0.55218	0	1339	sRNARFTarget
isar1	sll1825	0.55218	0	1340	sRNARFTarget
isar1	sll0676	0.55217	0	1341	sRNARFTarget
psrr1	sll1598	0.55217	0	1342	sRNARFTarget
isar1	slr0262	0.55213	0	1343	sRNARFTarget
isar1	sll1321	0.55212	0	1344	sRNARFTarget
isar1	slr0050	0.55212	0	1345	sRNARFTarget
isar1	slr1795	0.55212	0	1346	sRNARFTarget
isar1	slr0818	0.55209	0	1347	sRNARFTarget
isar1	sll0461	0.55206	0	1348	sRNARFTarget
psrr1	sll1482	0.55204	0	1349	sRNARFTarget
isar1	sll0542	0.55202	0	1350	sRNARFTarget
psrr1	slr0394	0.55202	0	1351	sRNARFTarget
isar1	slr0625	0.55201	0	1352	sRNARFTarget
psrr1	slr0095	0.55201	0	1353	sRNARFTarget
psrr1	slr0635	0.55201	0	1354	sRNARFTarget
isar1	sll1021	0.552	0	1355	sRNARFTarget
isar1	sll1927	0.55199	0	1356	sRNARFTarget
isar1	sll1356	0.55196	0	1357	sRNARFTarget
isar1	sll1388	0.55196	0	1358	sRNARFTarget
isar1	ssr3410	0.55195	0	1359	sRNARFTarget
isar1	sll1370	0.55188	0	1360	sRNARFTarget
isar1	slr1888	0.55188	0	1361	sRNARFTarget
isar1	slr1895	0.55187	0	1362	sRNARFTarget
isar1	slr2002	0.55185	0	1363	sRNARFTarget
isar1	sll0732	0.55183	0	1364	sRNARFTarget
isar1	slr0217	0.55182	0	1365	sRNARFTarget
psrr1	slr1263	0.55182	0	1366	sRNARFTarget
isar1	sll1937	0.55181	0	1367	sRNARFTarget
psrr1	sll1019	0.5518	0	1368	sRNARFTarget
psrr1	slr0711	0.55178	0	1369	sRNARFTarget
isar1	slr2099	0.55175	0	1370	sRNARFTarget
isar1	sll0640	0.55174	0	1371	sRNARFTarget
isar1	slr0591	0.55174	0	1372	sRNARFTarget
isar1	slr0940	0.55171	0	1373	sRNARFTarget
isar1	sll1491	0.55169	0	1374	sRNARFTarget
isar1	slr1366	0.55169	0	1375	sRNARFTarget
psrr1	slr1428	0.55169	0	1376	sRNARFTarget
isar1	slr0321	0.55168	0	1377	sRNARFTarget
isar1	sll1530	0.55167	0	1378	sRNARFTarget
isar1	slr1510	0.55166	0	1379	sRNARFTarget
isar1	sll1424	0.55163	0	1380	sRNARFTarget
psrr1	sll1553	0.55163	0	1381	sRNARFTarget
isar1	slr1096	0.55162	0	1382	sRNARFTarget
psrr1	sll0461	0.55162	0	1383	sRNARFTarget
psrr1	slr0455	0.55161	0	1384	sRNARFTarget
isar1	slr2058	0.5516	0	1385	sRNARFTarget
isar1	sll0735	0.55159	0	1386	sRNARFTarget
psrr1	sll1277	0.55159	0	1387	sRNARFTarget
isar1	sll0998	0.55158	0	1388	sRNARFTarget
isar1	sll1333	0.55158	0	1389	sRNARFTarget
psrr1	sll1979	0.55157	0	1390	sRNARFTarget
isar1	slr1122	0.55155	0	1391	sRNARFTarget
isar1	slr1258	0.55155	0	1392	sRNARFTarget
isar1	slr1957	0.55154	0	1393	sRNARFTarget
isar1	sll1498	0.5515	0	1394	sRNARFTarget
psrr1	sll0381	0.5515	0	1395	sRNARFTarget
psrr1	slr0679	0.5515	0	1396	sRNARFTarget
isar1	sll0501	0.55149	0	1397	sRNARFTarget
isar1	sll1135	0.55147	0	1398	sRNARFTarget
psrr1	sll1633	0.55146	0	1399	sRNARFTarget
isar1	slr0527	0.55145	0	1400	sRNARFTarget
isar1	slr0265	0.55144	0	1401	sRNARFTarget
isar1	slr0229	0.55142	0	1402	sRNARFTarget
psrr1	ssr2831	0.55141	0	1403	sRNARFTarget
isar1	sll1772	0.5514	0	1404	sRNARFTarget
isar1	slr1028	0.5514	0	1405	sRNARFTarget
isar1	slr0381	0.55139	0	1406	sRNARFTarget
isar1	sll0944	0.55137	0	1407	sRNARFTarget
isar1	slr1689	0.55137	0	1408	sRNARFTarget
isar1	sll1736	0.55135	0	1409	sRNARFTarget
isar1	sll0756	0.55134	0	1410	sRNARFTarget
isar1	sll0062	0.55132	0	1411	sRNARFTarget
isar1	slr1507	0.55132	0	1412	sRNARFTarget
isar1	sll0268	0.55131	0	1413	sRNARFTarget
isar1	sll1885	0.55129	0	1414	sRNARFTarget
psrr1	sll1082	0.55122	0	1415	sRNARFTarget
isar1	sll1791	0.55121	0	1416	sRNARFTarget
isar1	sll1427	0.55117	0	1417	sRNARFTarget
isar1	slr1349	0.55114	0	1418	sRNARFTarget
isar1	slr0301	0.55113	0	1419	sRNARFTarget
isar1	slr0438	0.55113	0	1420	sRNARFTarget
psrr1	slr1795	0.55113	0	1421	sRNARFTarget
isar1	sll0100	0.55112	0	1422	sRNARFTarget
isar1	slr0697	0.55112	0	1423	sRNARFTarget
isar1	sll0194	0.55111	0	1424	sRNARFTarget
isar1	sll1866	0.5511	0	1425	sRNARFTarget
isar1	slr0937	0.5511	0	1426	sRNARFTarget
psrr1	sll1821	0.5511	0	1427	sRNARFTarget
isar1	sll1182	0.55109	0	1428	sRNARFTarget
isar1	sll2002	0.55107	0	1429	sRNARFTarget
psrr1	slr2105	0.55107	0	1430	sRNARFTarget
isar1	sll1086	0.55106	0	1431	sRNARFTarget
isar1	slr1560	0.55104	0	1432	sRNARFTarget
isar1	sll1758	0.55103	0	1433	sRNARFTarget
isar1	sll1500	0.55102	0	1434	sRNARFTarget
isar1	slr2047	0.55097	0	1435	sRNARFTarget
psrr1	sll1327	0.55097	0	1436	sRNARFTarget
isar1	slr1125	0.55096	0	1437	sRNARFTarget
isar1	sll1913	0.55095	0	1438	sRNARFTarget
isar1	slr0251	0.55095	0	1439	sRNARFTarget
isar1	sll0053	0.55094	0	1440	sRNARFTarget
isar1	sll0474	0.55093	0	1441	sRNARFTarget
isar1	slr0318	0.55093	0	1442	sRNARFTarget
isar1	sll1507	0.55089	0	1443	sRNARFTarget
isar1	sll1924	0.55088	0	1444	sRNARFTarget
isar1	slr0733	0.55087	0	1445	sRNARFTarget
psrr1	sll1594	0.55087	0	1446	sRNARFTarget
isar1	sll0221	0.55083	0	1447	sRNARFTarget
isar1	slr1645	0.55083	0	1448	sRNARFTarget
psrr1	sll1708	0.55083	0	1449	sRNARFTarget
psrr1	slr0659	0.55083	0	1450	sRNARFTarget
isar1	ssl2781	0.55081	0	1451	sRNARFTarget
psrr1	sll1021	0.55076	0	1452	sRNARFTarget
isar1	slr0444	0.55074	0	1453	sRNARFTarget
isar1	slr1123	0.55073	0	1454	sRNARFTarget
isar1	slr1343	0.55073	0	1455	sRNARFTarget
isar1	slr0985	0.55069	0	1456	sRNARFTarget
isar1	slr0841	0.55068	0	1457	sRNARFTarget
isar1	sll1744	0.55067	0	1458	sRNARFTarget
isar1	sll0927	0.55066	0	1459	sRNARFTarget
isar1	sll1869	0.55066	0	1460	sRNARFTarget
psrr1	slr0076	0.55065	0	1461	sRNARFTarget
isar1	sll1710	0.55063	0	1462	sRNARFTarget
isar1	sll1263	0.55062	0	1463	sRNARFTarget
psrr1	sll1801	0.55061	0	1464	sRNARFTarget
isar1	sll0684	0.5506	0	1465	sRNARFTarget
isar1	sll0039	0.55059	0	1466	sRNARFTarget
isar1	sll1961	0.55057	0	1467	sRNARFTarget
isar1	sll0486	0.55055	0	1468	sRNARFTarget
isar1	slr1137	0.55055	0	1469	sRNARFTarget
isar1	sll1873	0.55053	0	1470	sRNARFTarget
isar1	slr0687	0.55053	0	1471	sRNARFTarget
isar1	slr0293	0.55052	0	1472	sRNARFTarget
isar1	ssl2823	0.55052	0	1473	sRNARFTarget
isar1	sll1194	0.55051	0	1474	sRNARFTarget
isar1	sll0630	0.55049	0	1475	sRNARFTarget
isar1	slr0523	0.55047	0	1476	sRNARFTarget
isar1	slr0723	0.55047	0	1477	sRNARFTarget
isar1	slr0388	0.55046	0	1478	sRNARFTarget
isar1	sll1524	0.55045	0	1479	sRNARFTarget
isar1	slr1793	0.55045	0	1480	sRNARFTarget
isar1	sll0520	0.55044	0	1481	sRNARFTarget
psrr1	slr0197	0.55043	0	1482	sRNARFTarget
isar1	slr1287	0.55042	0	1483	sRNARFTarget
psrr1	sll0044	0.55042	0	1484	sRNARFTarget
isar1	slr1478	0.55041	0	1485	sRNARFTarget
isar1	sll1468	0.5504	0	1486	sRNARFTarget
isar1	slr1491	0.5504	0	1487	sRNARFTarget
isar1	slr0081	0.55039	0	1488	sRNARFTarget
isar1	slr0269	0.55036	0	1489	sRNARFTarget
isar1	slr1351	0.55036	0	1490	sRNARFTarget
isar1	sll1931	0.55035	0	1491	sRNARFTarget
psrr1	sll1282	0.55031	0	1492	sRNARFTarget
psrr1	slr1644	0.5503	0	1493	sRNARFTarget
isar1	sll1004	0.55028	0	1494	sRNARFTarget
isar1	slr0569	0.55027	0	1495	sRNARFTarget
isar1	sll0834	0.55026	0	1496	sRNARFTarget
isar1	slr1943	0.55026	0	1497	sRNARFTarget
isar1	slr0876	0.55025	0	1498	sRNARFTarget
isar1	slr1185	0.55023	0	1499	sRNARFTarget
isar1	sll0404	0.55022	0	1500	sRNARFTarget
isar1	sll0350	0.55019	0	1501	sRNARFTarget
isar1	sll1037	0.55019	0	1502	sRNARFTarget
isar1	slr2000	0.55019	0	1503	sRNARFTarget
isar1	slr0534	0.55013	0	1504	sRNARFTarget
isar1	sll1359	0.55012	0	1505	sRNARFTarget
isar1	slr1044	0.55012	0	1506	sRNARFTarget
isar1	slr2079	0.5501	0	1507	sRNARFTarget
isar1	slr0922	0.55009	0	1508	sRNARFTarget
psrr1	slr0918	0.55009	0	1509	sRNARFTarget
isar1	sll1484	0.55008	0	1510	sRNARFTarget
psrr1	sll0051	0.55007	0	1511	sRNARFTarget
isar1	slr0407	0.55004	0	1512	sRNARFTarget
psrr1	sll1091	0.55003	0	1513	sRNARFTarget
isar1	sll0257	0.55002	0	1514	sRNARFTarget
isar1	sll1453	0.55	0	1515	sRNARFTarget
isar1	ssl0242	0.54999	0	1516	sRNARFTarget
isar1	slr2121	0.54997	0	1517	sRNARFTarget
isar1	slr1681	0.54994	0	1518	sRNARFTarget
isar1	sll0266	0.54993	0	1519	sRNARFTarget
psrr1	sll0644	0.54993	0	1520	sRNARFTarget
psrr1	slr0193	0.54993	0	1521	sRNARFTarget
isar1	slr1657	0.54992	0	1522	sRNARFTarget
isar1	slr1923	0.54992	0	1523	sRNARFTarget
psrr1	sll0427	0.54991	0	1524	sRNARFTarget
isar1	sll0615	0.54988	0	1525	sRNARFTarget
isar1	slr1746	0.54987	0	1526	sRNARFTarget
isar1	slr0863	0.54986	0	1527	sRNARFTarget
isar1	sll0379	0.54985	0	1528	sRNARFTarget
isar1	slr0779	0.54985	0	1529	sRNARFTarget
psrr1	slr1198	0.54981	0	1530	sRNARFTarget
isar1	slr1368	0.54978	0	1531	sRNARFTarget
isar1	sll0996	0.54977	0	1532	sRNARFTarget
psrr1	slr1270	0.54977	0	1533	sRNARFTarget
isar1	sll0519	0.54975	0	1534	sRNARFTarget
isar1	sll1868	0.54973	0	1535	sRNARFTarget
psrr1	slr0751	0.5497	0	1536	sRNARFTarget
isar1	slr1235	0.54965	0	1537	sRNARFTarget
psrr1	sll1488	0.54963	0	1538	sRNARFTarget
isar1	sll0797	0.54962	0	1539	sRNARFTarget
psrr1	sll0486	0.54962	0	1540	sRNARFTarget
isar1	sll1558	0.54961	0	1541	sRNARFTarget
isar1	sll1892	0.54961	0	1542	sRNARFTarget
isar1	slr1679	0.54961	0	1543	sRNARFTarget
isar1	slr2016	0.54961	0	1544	sRNARFTarget
isar1	sll0638	0.5496	0	1545	sRNARFTarget
isar1	slr1364	0.5496	0	1546	sRNARFTarget
isar1	sll1365	0.54959	0	1547	sRNARFTarget
psrr1	sll0368	0.54959	0	1548	sRNARFTarget
isar1	sll0412	0.54956	0	1549	sRNARFTarget
isar1	slr1214	0.54956	0	1550	sRNARFTarget
isar1	sll1080	0.54952	0	1551	sRNARFTarget
psrr1	slr0692	0.54951	0	1552	sRNARFTarget
isar1	sll1542	0.5495	0	1553	sRNARFTarget
psrr1	sll0098	0.54948	0	1554	sRNARFTarget
psrr1	slr1755	0.54948	0	1555	sRNARFTarget
isar1	sll0183	0.54947	0	1556	sRNARFTarget
isar1	sll0172	0.54946	0	1557	sRNARFTarget
isar1	slr1677	0.54946	0	1558	sRNARFTarget
psrr1	slr0876	0.54946	0	1559	sRNARFTarget
isar1	sll0381	0.54945	0	1560	sRNARFTarget
psrr1	ssl2153	0.54945	0	1561	sRNARFTarget
isar1	sll0084	0.54943	0	1562	sRNARFTarget
isar1	slr1331	0.5494	0	1563	sRNARFTarget
psrr1	sll0414	0.54939	0	1564	sRNARFTarget
isar1	slr1201	0.54938	0	1565	sRNARFTarget
isar1	sll0861	0.54936	0	1566	sRNARFTarget
isar1	slr0064	0.5493	0	1567	sRNARFTarget
psrr1	sll0766	0.5493	0	1568	sRNARFTarget
isar1	sll0455	0.54929	0	1569	sRNARFTarget
isar1	sll0364	0.54922	0	1570	sRNARFTarget
isar1	sll0362	0.5492	0	1571	sRNARFTarget
isar1	slr0635	0.5492	0	1572	sRNARFTarget
isar1	sll1750	0.54915	0	1573	sRNARFTarget
isar1	slr2102	0.54915	0	1574	sRNARFTarget
isar1	slr1666	0.54914	0	1575	sRNARFTarget
isar1	slr1411	0.54913	0	1576	sRNARFTarget
